latitude,housing_median_age,population,households,median_income,ocean_proximity,median_house_value,all_rooms_amount
33.82,36,1042,396,5.2299,<1H OCEAN,239800,2612
33.81,36,846,325,7.1937,<1H OCEAN,254400,2201
33.81,36,444,177,3.7031,<1H OCEAN,245300,1295
33.81,36,451,164,5.1993,<1H OCEAN,246000,1002
33.81,36,558,214,3.9722,<1H OCEAN,235600,1461
33.82,37,1095,357,4.3203,<1H OCEAN,232800,2334
33.82,36,871,336,5.2155,<1H OCEAN,254800,2292
33.82,37,836,335,4.375,<1H OCEAN,218200,2101
33.81,36,1155,443,4.6087,<1H OCEAN,224600,3023
33.81,37,860,340,4.2143,<1H OCEAN,228500,2129
33.81,37,493,183,4.7845,<1H OCEAN,231400,1212
33.81,37,572,242,4.325,<1H OCEAN,223900,1465
33.82,37,711,283,5.1795,<1H OCEAN,225400,1820
33.82,36,273,112,3.7321,<1H OCEAN,223700,779
33.81,34,928,349,5.395,<1H OCEAN,241900,2246
33.81,36,855,319,4.6473,<1H OCEAN,227100,2071
33.8,36,505,176,4.3438,<1H OCEAN,233600,1208
33.8,36,743,265,4.4312,<1H OCEAN,226000,1767
33.8,41,821,314,4.0893,<1H OCEAN,223000,1834
33.8,44,1167,372,3.1042,NEAR OCEAN,219800,2285
33.81,36,784,298,5.0447,<1H OCEAN,249200,2073
33.81,36,721,294,4.6875,<1H OCEAN,250700,1956
33.8,35,774,418,2.7092,<1H OCEAN,256300,2270
33.8,36,530,211,5.3701,<1H OCEAN,251400,1462
33.8,36,810,305,4.3897,<1H OCEAN,235000,2156
33.79,36,884,337,5.587,<1H OCEAN,244900,2347
33.79,36,1039,370,5.7942,<1H OCEAN,257000,2593
33.81,36,666,257,5.0795,<1H OCEAN,243300,1621
33.8,36,838,328,4.4831,<1H OCEAN,253900,2046
33.8,36,744,280,4.66,<1H OCEAN,244800,1971
33.8,35,444,177,5.4602,<1H OCEAN,231600,1214
33.81,37,776,271,6.2187,<1H OCEAN,257900,1974
33.81,36,786,315,5.62,<1H OCEAN,239600,2287
33.8,37,850,328,5.0574,<1H OCEAN,240800,2143
33.79,36,1911,631,5.8491,<1H OCEAN,247300,4867
33.78,35,2134,743,5.7389,<1H OCEAN,251800,5206
33.79,35,996,380,5.7368,<1H OCEAN,287200,2749
33.79,36,1522,565,5.1805,<1H OCEAN,249400,3955
33.78,16,1327,564,7.9767,<1H OCEAN,500001,4552
33.79,29,1132,528,4.6133,NEAR OCEAN,500001,3461
33.78,31,1199,697,3.7232,NEAR OCEAN,500001,3778
33.79,36,508,221,5.3441,NEAR OCEAN,480600,1456
33.79,43,767,311,4.3317,<1H OCEAN,232400,1772
33.79,41,738,300,4.1687,<1H OCEAN,240700,2076
33.79,44,947,364,5.0072,NEAR OCEAN,236200,2528
33.79,45,1057,428,4.375,NEAR OCEAN,234800,2765
33.79,45,681,267,4.6452,NEAR OCEAN,212500,1782
33.79,20,3625,1599,3.7716,NEAR OCEAN,242900,8475
33.8,43,1230,543,3.4211,NEAR OCEAN,203900,3037
33.79,5,1657,848,3.7826,NEAR OCEAN,196300,4693
33.79,23,1478,604,3.4833,NEAR OCEAN,209400,3261
33.79,44,1461,592,3.1711,NEAR OCEAN,215400,3007
33.78,44,1038,500,3.108,NEAR OCEAN,217900,2597
33.79,25,2297,969,3.0453,NEAR OCEAN,185900,5110
33.78,17,904,406,2.0875,NEAR OCEAN,181300,2019
33.78,14,1939,520,1.9808,NEAR OCEAN,139100,2267
33.78,33,2074,597,2.0156,NEAR OCEAN,152700,2633
33.79,25,3916,1063,2.4,NEAR OCEAN,153700,4922
33.79,26,2135,769,2.875,NEAR OCEAN,164000,3905
33.79,32,3002,648,2.375,NEAR OCEAN,139700,2843
33.79,30,2646,552,1.9318,NEAR OCEAN,115900,1868
33.78,36,1379,434,1.2746,NEAR OCEAN,129700,2247
33.79,27,1896,448,2.0186,NEAR OCEAN,130000,2090
33.79,28,1816,348,1.7589,NEAR OCEAN,118300,1627
33.79,20,1201,318,1.2206,NEAR OCEAN,162500,1615
33.78,29,1398,373,2.2543,NEAR OCEAN,156300,1539
33.79,37,1967,476,2.137,NEAR OCEAN,126600,2385
33.79,30,3543,850,1.9387,NEAR OCEAN,141700,4101
33.78,24,439,71,2.8533,NEAR OCEAN,137500,297
33.79,25,3744,906,2.0675,NEAR OCEAN,116700,3819
33.79,33,96,36,4.5938,NEAR OCEAN,112500,50
33.79,44,153,30,2.1964,NEAR OCEAN,150000,150
33.79,48,222,50,1.7,NEAR OCEAN,104200,184
33.76,21,29,16,5,NEAR OCEAN,87500,63
33.78,21,2924,969,1.3274,NEAR OCEAN,218800,3770
33.78,35,914,539,0.9318,NEAR OCEAN,187500,2104
33.78,46,1545,587,1.7064,NEAR OCEAN,175000,2540
33.78,48,1908,466,1.9872,NEAR OCEAN,168800,2263
33.78,52,3018,763,2.3305,NEAR OCEAN,162500,3555
33.77,35,820,514,1.2321,NEAR OCEAN,137500,2177
33.77,40,1257,797,1.2864,NEAR OCEAN,131300,2933
33.77,24,1566,753,1.5076,NEAR OCEAN,145800,3223
33.77,22,1190,399,1.9797,NEAR OCEAN,143800,1555
33.77,52,1089,317,2.2344,NEAR OCEAN,200000,1832
33.77,41,1209,336,2.7813,NEAR OCEAN,129200,1554
33.77,42,995,212,2.225,NEAR OCEAN,106300,750
33.77,45,735,518,1.5,NEAR OCEAN,162500,2061
33.76,25,632,385,4.6629,NEAR OCEAN,162500,1834
33.77,52,692,512,1.4048,NEAR OCEAN,200000,2178
33.77,39,1339,499,1.5536,NEAR OCEAN,155000,2192
33.77,36,1128,620,1.1483,NEAR OCEAN,112500,2521
33.77,21,1064,603,1.6178,NEAR OCEAN,137500,2830
33.77,31,1092,568,1.0714,NEAR OCEAN,150000,2402
33.78,20,1712,556,1.4565,NEAR OCEAN,152500,2408
33.78,17,1300,360,2.0769,NEAR OCEAN,100000,1855
33.78,52,1046,332,1.5603,NEAR OCEAN,162500,1561
33.78,31,898,457,1.5844,NEAR OCEAN,162500,2132
33.78,8,694,331,2.5544,NEAR OCEAN,162500,1385
33.78,29,1083,316,1.8438,NEAR OCEAN,162500,1405
33.78,42,533,187,1.8036,NEAR OCEAN,175000,1321
33.78,29,3580,772,1.7393,NEAR OCEAN,140200,3882
33.78,23,3940,1098,1.9647,NEAR OCEAN,186200,5029
33.78,26,4812,1141,1.7701,NEAR OCEAN,146200,4295
33.78,44,3184,672,1.918,NEAR OCEAN,147500,3110
33.77,36,2077,838,2.2538,NEAR OCEAN,181300,3814
33.77,45,1340,720,2.6786,NEAR OCEAN,191100,3305
33.77,38,984,684,2.346,NEAR OCEAN,165600,2960
33.77,39,1379,785,2.1378,NEAR OCEAN,180400,3831
33.77,12,3068,1262,2.2808,NEAR OCEAN,154700,5810
33.77,29,1391,488,1.1295,NEAR OCEAN,137500,2382
33.77,30,720,417,2.6371,NEAR OCEAN,159400,1857
33.77,37,492,331,2.675,NEAR OCEAN,241700,1454
33.74,30,2136,1503,4.0968,NEAR OCEAN,310000,7665
33.77,45,1047,579,3.1149,NEAR OCEAN,218800,2794
33.77,45,1004,594,3.0153,NEAR OCEAN,220000,2840
33.77,37,1087,698,2.3523,NEAR OCEAN,325000,3407
33.77,41,852,533,2.5726,NEAR OCEAN,193800,2649
33.77,49,1105,629,1.8388,NEAR OCEAN,175000,3056
33.77,49,1314,756,3.8125,NEAR OCEAN,382100,4169
33.74,36,807,426,3.7838,NEAR OCEAN,500001,2459
33.77,30,1749,1011,3.8984,NEAR OCEAN,306300,5544
33.77,39,1312,612,2.7212,NEAR OCEAN,266300,3062
33.77,30,1292,742,2.7614,NEAR OCEAN,272200,3557
33.77,38,1284,752,2.9384,NEAR OCEAN,304100,4004
33.77,29,1460,736,2.875,NEAR OCEAN,232500,3864
33.77,25,2178,1090,3.0503,NEAR OCEAN,225000,5667
33.78,15,3087,1212,2.127,NEAR OCEAN,163300,6172
33.78,39,2470,1025,2.3317,NEAR OCEAN,222500,5160
33.78,52,1819,815,3.1739,NEAR OCEAN,222900,4101
33.78,29,3891,1143,1.6955,NEAR OCEAN,179700,4985
33.78,13,1600,824,3.3003,NEAR OCEAN,207800,3917
33.78,12,2176,1002,3.5812,NEAR OCEAN,198600,5569
33.78,35,1277,651,3.6193,NEAR OCEAN,250000,3520
33.78,42,940,483,3.4107,NEAR OCEAN,233300,2386
33.78,45,361,163,7.5,NEAR OCEAN,434500,1188
33.77,49,1301,648,3.2917,NEAR OCEAN,307400,3482
33.77,51,1171,566,3.875,NEAR OCEAN,342900,3433
33.77,52,899,445,4.1765,NEAR OCEAN,393900,2702
33.77,41,1621,838,4.5,NEAR OCEAN,339800,4344
33.77,27,1398,747,3.5528,NEAR OCEAN,271100,3830
33.76,37,1080,629,3.901,NEAR OCEAN,432500,3940
33.72,29,1059,651,3.625,NEAR OCEAN,500000,3451
33.76,36,1183,749,3.5985,NEAR OCEAN,500001,3701
33.77,36,1912,1172,3.5292,NEAR OCEAN,361800,5577
33.76,52,940,530,4.5469,NEAR OCEAN,381000,2742
33.76,44,652,406,4.25,NEAR OCEAN,439300,2006
33.75,39,867,567,4.0795,NEAR OCEAN,400000,2629
33.76,52,1144,624,4.3889,NEAR OCEAN,378000,3319
33.76,50,1179,718,3.5214,NEAR OCEAN,398100,3721
33.76,44,741,513,3.385,NEAR OCEAN,408300,2169
33.77,52,791,408,5.8408,NEAR OCEAN,500000,2617
33.76,50,322,165,4.7361,NEAR OCEAN,418800,1081
33.76,46,1175,670,4.7875,NEAR OCEAN,363800,3507
33.76,44,961,550,3.9352,NEAR OCEAN,406900,3153
33.76,43,1240,646,3.7813,NEAR OCEAN,461500,3738
33.75,47,1220,557,7.3672,NEAR OCEAN,500001,3899
33.76,45,1127,527,7.0796,NEAR OCEAN,500001,3551
33.75,41,742,414,3.9934,NEAR OCEAN,500001,2563
33.71,36,792,446,5.1815,NEAR OCEAN,500001,3009
33.76,15,1879,974,5.6051,NEAR OCEAN,267400,5692
33.77,15,3333,1712,5.1508,NEAR OCEAN,367300,10950
33.77,20,1941,892,6.0362,NEAR OCEAN,463500,5488
33.77,10,2528,1057,10.2233,NEAR OCEAN,500001,8401
33.77,52,1436,671,4.6852,NEAR OCEAN,395200,4388
33.77,37,1661,868,5.3046,NEAR OCEAN,360700,5291
33.35,27,744,331,2.1579,ISLAND,450000,2196
33.34,52,1100,431,2.8333,ISLAND,414700,2950
33.33,52,733,288,3.3906,ISLAND,300000,2639
33.34,52,341,160,2.7361,ISLAND,450000,1260
33.43,29,422,173,2.6042,ISLAND,287500,930
33.96,32,2794,839,1.554,<1H OCEAN,100000,4425
33.95,36,1367,393,1.5078,<1H OCEAN,99600,2204
33.95,31,2390,729,2,<1H OCEAN,109800,3631
33.95,41,1805,506,1.2455,<1H OCEAN,100800,2607
33.95,27,1622,402,2.2031,<1H OCEAN,96900,2218
33.95,35,977,283,1.5898,<1H OCEAN,94000,1487
33.94,38,1774,562,1.5615,<1H OCEAN,108600,3037
33.94,36,2521,836,2.5679,<1H OCEAN,114900,4366
33.94,36,1390,464,2.0114,<1H OCEAN,99300,2572
33.94,32,1880,590,1.6716,<1H OCEAN,123800,3409
33.93,32,1715,475,1.7244,<1H OCEAN,111200,2303
33.93,35,1216,326,1.2,<1H OCEAN,99200,1656
33.93,36,2017,583,1.3962,<1H OCEAN,124300,2829
33.93,40,1646,453,3.2024,<1H OCEAN,128000,2911
33.93,37,852,249,4.2917,<1H OCEAN,127900,1526
33.94,44,976,335,3.6583,<1H OCEAN,126700,2221
33.94,40,1021,383,2.2448,<1H OCEAN,175000,2355
33.94,40,684,229,3.2206,<1H OCEAN,145800,1566
33.93,42,602,186,5.5787,<1H OCEAN,142000,1374
33.93,43,997,295,4.9464,<1H OCEAN,150300,2126
33.94,37,1468,479,4.5368,<1H OCEAN,168800,3244
33.93,37,1327,445,4.25,<1H OCEAN,172100,2841
33.93,37,925,338,4.4091,<1H OCEAN,148400,2187
33.93,38,412,119,6.0718,<1H OCEAN,156000,806
33.93,35,742,253,4.0625,<1H OCEAN,159900,1497
33.94,37,863,291,3.1563,<1H OCEAN,186200,1783
33.94,38,499,169,4.6389,<1H OCEAN,183800,1237
33.94,36,830,261,4.0536,<1H OCEAN,189000,2002
33.94,36,639,226,4,<1H OCEAN,192000,1377
33.94,31,3288,964,1.9309,<1H OCEAN,137500,4859
33.96,47,721,276,5.5176,<1H OCEAN,191000,1700
33.95,43,1505,712,3.1719,<1H OCEAN,183500,4527
33.96,24,2636,1271,4.2099,<1H OCEAN,189800,7803
33.95,44,992,326,4.6667,<1H OCEAN,175600,2348
33.95,44,1040,330,5.0912,<1H OCEAN,169800,2491
33.95,33,1412,361,5.4359,<1H OCEAN,194100,2382
33.97,52,844,295,2.7139,<1H OCEAN,164900,1892
33.96,47,954,357,3.8512,<1H OCEAN,171300,2246
33.96,47,704,264,3.3214,<1H OCEAN,166500,1589
33.97,46,814,306,4.3919,<1H OCEAN,157100,1774
33.97,45,949,344,5.5,<1H OCEAN,188200,2594
33.96,42,737,319,2.3,<1H OCEAN,189200,2047
33.96,42,1062,451,2.0057,<1H OCEAN,198200,2601
33.97,33,1272,447,2.0694,<1H OCEAN,143500,1969
33.97,25,1710,575,2.2303,<1H OCEAN,159400,2480
33.97,26,1130,404,3.2708,<1H OCEAN,128100,2156
33.97,26,2340,904,2.6734,<1H OCEAN,143400,4906
33.98,33,1518,449,3.1194,<1H OCEAN,152800,2361
33.98,42,1785,609,3.745,<1H OCEAN,170800,3761
33.98,47,2374,607,2.3882,<1H OCEAN,137700,3333
33.98,40,1922,544,3.163,<1H OCEAN,137800,2634
33.98,45,1064,268,3.7067,<1H OCEAN,136600,1592
33.97,30,757,349,3.8056,<1H OCEAN,323800,1878
33.96,21,1549,853,1.2094,<1H OCEAN,157500,3595
33.96,26,1560,631,3.1354,<1H OCEAN,164300,3454
33.95,28,3201,1196,2.681,<1H OCEAN,147700,6098
33.95,25,4015,1178,2.1587,<1H OCEAN,143800,5043
33.95,30,2324,724,3.0519,<1H OCEAN,137500,3426
33.95,42,1507,380,2.8892,<1H OCEAN,159800,2210
33.95,45,781,238,3.95,<1H OCEAN,164000,1289
33.95,42,1082,299,3.7237,<1H OCEAN,170800,1419
33.96,21,1286,557,2.7284,<1H OCEAN,146900,2358
33.96,25,1498,451,2.8378,<1H OCEAN,170000,2367
33.95,26,3193,1020,2.6535,<1H OCEAN,177200,4320
33.98,45,891,341,4.4038,<1H OCEAN,259400,1864
33.98,46,782,273,5.057,<1H OCEAN,246300,1708
33.98,39,344,154,3.5833,<1H OCEAN,218800,998
33.97,26,3333,1557,2.9646,<1H OCEAN,179800,8401
33.97,18,990,289,4.0179,<1H OCEAN,195800,1567
33.97,21,2515,945,2.7464,<1H OCEAN,153100,4676
33.98,29,1715,775,2.7712,<1H OCEAN,160900,3677
33.97,19,2917,1121,2.6823,<1H OCEAN,142500,5932
33.96,17,2365,810,3.0393,<1H OCEAN,129200,4365
33.96,37,2009,592,3.6583,<1H OCEAN,177300,2719
33.96,26,100,20,4.875,<1H OCEAN,175000,161
33.95,35,1376,358,2.2297,<1H OCEAN,262500,1273
33.95,42,1283,306,4.1635,<1H OCEAN,163900,1441
33.95,42,2038,591,2.875,<1H OCEAN,177500,3159
33.95,32,1053,277,2.8438,<1H OCEAN,181700,1353
33.95,52,747,166,4.125,<1H OCEAN,174000,1011
33.94,39,1666,371,3.3056,<1H OCEAN,156800,1800
33.94,38,3036,639,2.3125,<1H OCEAN,148500,2857
33.94,29,3425,781,2.3675,<1H OCEAN,149400,3078
33.93,30,1433,341,2.68,<1H OCEAN,170000,1479
33.93,40,2036,476,2.6298,<1H OCEAN,156500,2125
33.94,33,1309,250,3.4063,<1H OCEAN,152300,1223
33.93,36,1824,470,2.2679,<1H OCEAN,153900,2014
33.93,35,918,236,1.7344,<1H OCEAN,146900,1302
33.93,34,810,180,1.9766,<1H OCEAN,162500,806
33.93,33,2649,561,2.3375,<1H OCEAN,170600,2616
33.94,35,1888,420,2.8462,<1H OCEAN,149100,1886
33.94,38,2188,454,2.6654,<1H OCEAN,142200,2302
33.94,36,2755,610,2.5547,<1H OCEAN,150400,2826
33.94,42,1369,261,3.3125,<1H OCEAN,144600,1306
33.94,37,3456,734,2.182,<1H OCEAN,147500,4010
33.94,36,4033,944,2.4886,<1H OCEAN,160700,3837
33.93,37,3533,1035,3.2862,<1H OCEAN,152300,6050
33.93,33,4512,1189,2.8304,<1H OCEAN,143700,5518
33.93,32,1281,386,2.2976,<1H OCEAN,155700,1653
33.93,37,1341,369,3.0677,<1H OCEAN,167700,2045
33.93,26,2394,787,3.01,<1H OCEAN,191900,4013
33.93,31,1973,598,3.5139,<1H OCEAN,192800,3443
33.93,25,1603,673,2.11,<1H OCEAN,223300,2952
33.93,27,3340,1113,3.1656,<1H OCEAN,204500,5676
33.92,29,965,370,3.3558,<1H OCEAN,199600,1824
33.92,24,2023,773,2.75,<1H OCEAN,239700,3573
33.92,29,584,231,3.6167,<1H OCEAN,200000,968
33.92,26,2308,1009,2.6667,<1H OCEAN,229300,4839
33.92,46,793,256,4.1023,<1H OCEAN,226800,1462
33.92,19,1546,815,2.6375,<1H OCEAN,233800,3690
33.93,19,2033,738,2.6961,<1H OCEAN,212500,4021
33.93,10,61,56,2.8958,<1H OCEAN,245800,240
33.92,44,502,171,4.4722,<1H OCEAN,218300,1119
33.92,36,509,197,4.9688,<1H OCEAN,238900,1272
33.92,40,521,185,5.5255,<1H OCEAN,242700,1115
33.92,39,556,204,4.8611,<1H OCEAN,245600,1279
33.93,46,503,196,4.4861,<1H OCEAN,246300,1331
33.93,46,255,94,4.4474,<1H OCEAN,246900,530
33.93,44,392,106,3.0132,<1H OCEAN,202500,636
33.91,41,1191,429,3.8,<1H OCEAN,222500,2487
33.91,42,1184,423,4.3333,<1H OCEAN,225600,2371
33.9,42,1136,379,4.74,<1H OCEAN,230000,2323
33.9,40,725,234,5.0452,<1H OCEAN,231900,1547
33.91,41,1334,435,3.9355,<1H OCEAN,227800,2296
33.91,35,812,282,5.6704,<1H OCEAN,303700,2025
33.9,35,707,252,5.6482,<1H OCEAN,294800,1920
33.9,32,177,102,3.3409,<1H OCEAN,256300,435
33.91,36,1463,534,5.8374,<1H OCEAN,289600,3419
33.91,19,1282,498,2.7813,<1H OCEAN,231300,2508
33.91,31,1675,612,3.5234,<1H OCEAN,265000,3246
33.91,28,1485,536,4.0775,<1H OCEAN,241400,2642
33.91,26,1331,520,3.87,<1H OCEAN,264500,2682
33.91,25,1337,549,2.8512,<1H OCEAN,272800,2438
33.9,25,2299,837,3.0417,<1H OCEAN,237000,4211
33.91,32,928,398,4.3187,<1H OCEAN,269700,2026
33.91,29,1236,482,4.8409,<1H OCEAN,244000,2996
33.91,34,1134,408,3.825,<1H OCEAN,235400,2503
33.91,36,1366,421,4.1,<1H OCEAN,243100,2538
33.9,32,565,231,3.9485,<1H OCEAN,230000,1281
33.9,39,640,206,3.5313,<1H OCEAN,230400,1388
33.92,23,670,251,3.267,<1H OCEAN,185400,1257
33.91,39,1106,333,3.3491,<1H OCEAN,181800,1536
33.91,17,2536,971,3.2649,<1H OCEAN,202100,4747
33.91,35,962,297,3.5903,<1H OCEAN,183300,1394
33.91,8,2691,1142,2.4741,<1H OCEAN,185700,5341
33.92,6,740,248,3.425,<1H OCEAN,193800,1318
33.91,12,7429,3405,2.6689,<1H OCEAN,192300,13613
33.91,8,7211,3028,2.455,<1H OCEAN,192700,14066
33.91,31,874,289,3.8173,<1H OCEAN,177900,1754
33.91,36,625,179,4.2596,<1H OCEAN,181100,1134
33.91,33,1073,344,4.2083,<1H OCEAN,180500,2125
33.91,35,640,215,4.2,<1H OCEAN,181300,1137
33.91,35,605,170,3.6654,<1H OCEAN,184500,1040
33.91,34,1920,640,4.5304,<1H OCEAN,181300,3718
33.91,34,757,231,5.7528,<1H OCEAN,180500,1266
33.9,35,1882,651,3.6625,<1H OCEAN,188000,3869
33.92,35,672,219,4.8456,<1H OCEAN,146400,1553
33.93,35,926,282,5.0653,<1H OCEAN,158000,1846
33.93,34,804,287,4.9615,<1H OCEAN,157800,1809
33.92,35,710,184,4.8304,<1H OCEAN,152800,1500
33.93,31,3590,962,2.0437,<1H OCEAN,137200,4911
33.92,34,1293,355,3.692,<1H OCEAN,145200,2161
33.92,34,906,248,5.3292,<1H OCEAN,155500,1614
33.92,34,1258,380,3.0139,<1H OCEAN,154700,2435
33.93,29,1140,352,3.7969,<1H OCEAN,169400,2624
33.91,30,1491,420,3.0147,<1H OCEAN,155100,2318
33.91,34,1530,500,2.6182,<1H OCEAN,172600,2110
33.9,28,891,378,2.6312,<1H OCEAN,171300,1976
33.91,28,1028,418,2.3043,<1H OCEAN,177500,1947
33.9,27,1067,400,1.7714,<1H OCEAN,159400,1407
33.9,29,1868,647,3.6,<1H OCEAN,208800,3285
33.9,27,2099,647,3.4,<1H OCEAN,224100,4029
33.9,13,1975,618,2.9559,<1H OCEAN,173600,3116
33.9,19,1726,660,3.287,<1H OCEAN,181400,3110
33.89,30,1806,787,3.0329,<1H OCEAN,207800,3614
33.89,37,1369,565,3.285,<1H OCEAN,218100,2697
33.9,38,1131,405,3.5417,<1H OCEAN,198400,1799
33.89,33,1072,528,2.7428,<1H OCEAN,208900,2705
33.89,32,1605,571,4.2171,<1H OCEAN,218200,2938
33.88,36,1175,419,3.0739,<1H OCEAN,218600,2189
33.88,21,3186,1167,3.3281,<1H OCEAN,237000,6177
33.87,27,1510,680,3.1597,<1H OCEAN,214700,3866
33.87,31,823,263,5.0641,<1H OCEAN,234900,1659
33.88,26,807,330,4.0536,<1H OCEAN,253600,1533
33.88,29,563,204,3.7375,<1H OCEAN,247700,1079
33.88,30,885,322,3.2574,<1H OCEAN,195300,1681
33.88,35,1881,696,2.8445,<1H OCEAN,242100,3976
33.88,32,1491,587,3.5644,<1H OCEAN,242300,3092
33.88,35,1036,400,3.5556,<1H OCEAN,238000,2351
33.88,21,686,400,2.3812,<1H OCEAN,237500,1920
33.9,30,1724,531,3.4792,<1H OCEAN,194700,2988
33.89,37,1257,498,3.7639,<1H OCEAN,220600,2786
33.89,35,1192,417,4.1458,<1H OCEAN,231500,2567
33.9,36,831,291,4.0473,<1H OCEAN,212100,1820
33.9,36,1245,423,4.1344,<1H OCEAN,210300,2153
33.9,37,1316,409,3.0526,<1H OCEAN,216400,2065
33.89,45,1323,458,4.2813,<1H OCEAN,210100,2381
33.89,44,695,249,5.1669,<1H OCEAN,220600,1552
33.89,34,1270,492,4.5053,<1H OCEAN,242000,3235
33.9,21,5546,1745,2.6091,<1H OCEAN,163900,8587
33.9,23,1309,493,4.9779,<1H OCEAN,224600,2893
33.9,37,355,118,5.5133,<1H OCEAN,227300,647
33.9,36,628,253,4.7426,<1H OCEAN,242700,1377
33.9,36,706,261,4.1776,<1H OCEAN,236600,1601
33.89,39,982,357,4.1953,<1H OCEAN,226900,2241
33.89,42,897,306,5.1874,<1H OCEAN,230800,2154
33.89,36,1346,445,6.0088,<1H OCEAN,245900,2836
33.89,36,1232,423,5.373,<1H OCEAN,244500,2685
33.9,13,2197,800,2.8777,<1H OCEAN,207900,3740
33.9,31,734,239,4.875,<1H OCEAN,232400,1203
33.89,29,2175,684,3.6486,<1H OCEAN,229000,3648
33.89,34,1249,375,4.1552,<1H OCEAN,233900,2127
33.9,41,655,329,2.9551,<1H OCEAN,205000,1704
33.9,22,697,241,3.3971,<1H OCEAN,220300,1414
33.89,30,776,273,4.2829,<1H OCEAN,240000,1442
33.89,37,1266,424,3.375,<1H OCEAN,228000,2145
33.89,34,723,198,5.3169,<1H OCEAN,227600,934
33.9,18,2276,854,4.0727,<1H OCEAN,214000,4302
33.89,27,2141,648,3.1325,<1H OCEAN,215000,3521
33.88,33,1644,523,4.2454,<1H OCEAN,236800,2942
33.88,28,827,308,2.65,<1H OCEAN,260800,1632
33.88,25,1611,628,3.2049,<1H OCEAN,267400,3555
33.88,22,930,287,2.7981,<1H OCEAN,275000,1724
33.88,26,829,278,3.9844,<1H OCEAN,230700,1661
33.89,25,1371,414,3.0833,<1H OCEAN,232700,2209
33.88,36,1097,350,4.0737,<1H OCEAN,238200,1994
33.88,42,493,172,3.2589,<1H OCEAN,233300,908
33.88,44,480,177,4.4,<1H OCEAN,225800,1002
33.88,36,1054,386,3.2594,<1H OCEAN,233900,1929
33.88,25,1150,354,3.35,<1H OCEAN,237500,1821
33.74,40,950,383,2.425,NEAR OCEAN,255000,2312
33.74,28,887,217,3.9375,NEAR OCEAN,270500,1280
33.92,41,61,23,5.25,<1H OCEAN,247200,100
33.92,25,695,283,5.9499,<1H OCEAN,345800,1724
33.92,32,1313,534,4.5987,<1H OCEAN,363800,3457
33.93,35,1000,450,4.7319,<1H OCEAN,376100,2664
33.93,38,1455,619,5.0596,<1H OCEAN,363900,3953
33.92,32,1132,555,4.2333,<1H OCEAN,358000,3197
33.92,22,1141,554,4.5729,<1H OCEAN,337500,2924
33.93,22,1225,568,4.1818,<1H OCEAN,339700,3119
33.92,38,590,250,5.2338,<1H OCEAN,358000,1709
33.92,29,674,343,3.6389,<1H OCEAN,275000,1837
33.92,25,1524,764,3.8086,<1H OCEAN,361300,4373
33.92,41,756,277,5.0594,<1H OCEAN,346000,1900
33.93,39,1466,610,4.9286,<1H OCEAN,341400,3593
33.93,28,2191,943,4.5743,<1H OCEAN,382200,5596
33.9,29,686,455,5.5347,<1H OCEAN,500001,2452
33.9,27,553,326,5.4088,<1H OCEAN,500001,1913
33.9,34,1087,431,7.3151,<1H OCEAN,492200,3109
33.9,37,920,375,7.8924,<1H OCEAN,500001,2858
33.9,39,1044,380,8.468,<1H OCEAN,472100,2715
33.9,39,926,351,7.5552,<1H OCEAN,500001,2376
33.88,35,724,399,6.6494,NEAR OCEAN,500001,2471
33.9,37,662,340,5.308,<1H OCEAN,500001,1921
33.9,43,552,296,5.9596,<1H OCEAN,500001,1715
33.89,31,677,331,7.2316,<1H OCEAN,500001,1748
33.89,35,507,295,9.0812,<1H OCEAN,500001,1486
33.89,38,1600,770,6.3861,<1H OCEAN,500001,4994
33.89,34,1143,593,6.348,<1H OCEAN,500001,3598
33.89,31,236,144,5.0497,<1H OCEAN,500001,863
33.9,38,1098,438,7.9059,<1H OCEAN,477100,3334
33.89,36,1033,407,6.6321,<1H OCEAN,481500,2764
33.89,31,1149,476,7.9611,<1H OCEAN,500001,3418
33.89,36,807,306,8.1596,<1H OCEAN,500001,2441
33.9,7,1699,718,8.2037,<1H OCEAN,500001,5039
33.89,35,732,312,6.5745,<1H OCEAN,379300,2108
33.89,30,1056,419,6.3434,<1H OCEAN,460400,2996
33.89,38,750,314,7.3356,<1H OCEAN,422700,2183
33.89,40,389,147,7.1845,<1H OCEAN,438100,969
33.89,40,371,130,5.0299,<1H OCEAN,329200,878
33.88,44,709,247,4.4271,<1H OCEAN,336200,1599
33.88,44,669,253,4.4211,<1H OCEAN,324000,1570
33.88,21,417,158,5.5335,<1H OCEAN,342600,1138
33.88,33,561,217,5.2999,<1H OCEAN,359400,1557
33.89,21,1142,473,5.6091,<1H OCEAN,356800,3244
33.88,20,1219,497,5.9619,<1H OCEAN,335900,2913
33.88,31,1107,508,4.7404,<1H OCEAN,295800,3061
33.87,19,1275,544,4.9375,<1H OCEAN,293000,3087
33.87,19,361,141,6.02,<1H OCEAN,304200,905
33.88,27,811,327,4.5357,<1H OCEAN,334200,2019
33.87,27,1101,466,4.675,<1H OCEAN,316900,2778
33.88,27,1421,564,5.5771,<1H OCEAN,345500,3645
33.88,26,1282,525,4.4828,<1H OCEAN,340700,3150
33.87,17,598,281,3.9868,<1H OCEAN,281900,1373
33.87,22,1300,538,3.4208,<1H OCEAN,290000,2655
